Reporter,Partner,Flow,Value,Unit,FlowYear,FlowSourceUrl,FlowSource,FlowSourceRate,Balance,ReporterIso,PartnerIso,BalanceSourceUrl,BalanceSource,GDP,flowRank
Portugal,France,Import,"4,930",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/prt,World Integrated Trade Solution,,46,PRT,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,198923,3
Portugal,Italy,Import,"3,604",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/prt,World Integrated Trade Solution,,46,PRT,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,198923,4
Portugal,Netherlands,Import,"3,394",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/prt,World Integrated Trade Solution,,46,PRT,NLD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,198923,5
Qatar,Japan,Export,"16,194",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/QAT,World Integrated Trade Solution,,-2885,QAT,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,164641,1
Qatar,South Korea,Export,"13,489",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/QAT,World Integrated Trade Solution,,-2885,QAT,KOR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,164641,2
Qatar,India,Export,"9,286",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/QAT,World Integrated Trade Solution,,-2885,QAT,IND,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,164641,3
Qatar,China,Export,"5,238",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/QAT,World Integrated Trade Solution,,-2885,QAT,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,164641,4
Qatar,United Arab Emirates,Export,"4,735",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/QAT,World Integrated Trade Solution,,-2885,QAT,ARE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,164641,5
Qatar,China,Import,"3,765",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/QAT,World Integrated Trade Solution,,-2885,QAT,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,164641,1
Qatar,United States,Import,"3,576",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/QAT,World Integrated Trade Solution,,-2885,QAT,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,164641,2
Qatar,United Arab Emirates,Import,"2,861",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/QAT,World Integrated Trade Solution,,-2885,QAT,ARE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,164641,3
Qatar,Germany,Import,"2,442",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/QAT,World Integrated Trade Solution,,-2885,QAT,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,164641,4
Qatar,Japan,Import,"2,134",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/QAT,World Integrated Trade Solution,,-2885,QAT,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,164641,5
Romania,Germany,Export,"11,970",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rom,World Integrated Trade Solution,,-3733,ROU,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,177954,1
Romania,Italy,Export,"7,534",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rom,World Integrated Trade Solution,,-3733,ROU,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,177954,2
Romania,France,Export,"4,125",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rom,World Integrated Trade Solution,,-3733,ROU,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,177954,3
Romania,Hungary,Export,"3,259",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rom,World Integrated Trade Solution,,-3733,ROU,HUN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,177954,4
Romania,United Kingdom,Export,"2,642",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rom,World Integrated Trade Solution,,-3733,ROU,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,177954,5
Romania,Germany,Import,"13,847",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rom,World Integrated Trade Solution,,-3733,ROU,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,177954,1
Romania,Italy,Import,"7,605",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rom,World Integrated Trade Solution,,-3733,ROU,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,177954,2
Romania,Hungary,Import,"5,552",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rom,World Integrated Trade Solution,,-3733,ROU,HUN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,177954,3
Romania,France,Import,"3,905",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rom,World Integrated Trade Solution,,-3733,ROU,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,177954,4
Romania,Poland,Import,"3,384",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rom,World Integrated Trade Solution,,-3733,ROU,POL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,177954,5
Russia,Netherlands,Export,"40,198",USD (million),2015,https://globaledge.msu.edu/countries/russia/tradestats,globalEDGE,,38560,RUS,NLD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Russia,China,Export,"28,335",USD (million),2015,https://globaledge.msu.edu/countries/russia/tradestats,globalEDGE,,38560,RUS,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Russia,Italy,Export,"16,204",USD (million),2015,https://globaledge.msu.edu/countries/russia/tradestats,globalEDGE,,38560,RUS,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Russia,Germany,Export,"15,906",USD (million),2015,https://globaledge.msu.edu/countries/russia/tradestats,globalEDGE,,38560,RUS,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Russia,Japan,Export,"14,426",USD (million),2015,https://globaledge.msu.edu/countries/russia/tradestats,globalEDGE,,38560,RUS,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Russia,China,Import,"35,199",USD (million),2015,https://globaledge.msu.edu/countries/russia/tradestats,globalEDGE,,38560,RUS,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Russia,Germany,Import,"18,992",USD (million),2015,https://globaledge.msu.edu/countries/russia/tradestats,globalEDGE,,38560,RUS,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Russia,United States,Import,"11,490",USD (million),2015,https://globaledge.msu.edu/countries/russia/tradestats,globalEDGE,,38560,RUS,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Russia,Belarus,Import,"7,989",USD (million),2015,https://globaledge.msu.edu/countries/russia/tradestats,globalEDGE,,38560,RUS,BLR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Russia,Italy,Import,"7,928",USD (million),2015,https://globaledge.msu.edu/countries/russia/tradestats,globalEDGE,,38560,RUS,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Rwanda,"Congo, Democratic Republic of the",Export,187,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rwa,World Integrated Trade Solution,,-1385,RWA,COD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,8096,1
Rwanda,Kenya,Export,90,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rwa,World Integrated Trade Solution,,-1385,RWA,KEN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,8096,2
Rwanda,Switzerland,Export,53,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rwa,World Integrated Trade Solution,,-1385,RWA,CHE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,8096,3
Rwanda,United Arab Emirates,Export,40,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rwa,World Integrated Trade Solution,,-1385,RWA,ARE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,8096,4
Rwanda,United States,Export,24,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rwa,World Integrated Trade Solution,,-1385,RWA,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,8096,5
Rwanda,China,Import,359,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rwa,World Integrated Trade Solution,,-1385,RWA,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,8096,1
Rwanda,Uganda,Import,234,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rwa,World Integrated Trade Solution,,-1385,RWA,UGA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,8096,2
Rwanda,India,Import,182,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rwa,World Integrated Trade Solution,,-1385,RWA,IND,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,8096,3
Rwanda,Kenya,Import,148,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rwa,World Integrated Trade Solution,,-1385,RWA,KEN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,8096,4
Rwanda,United Arab Emirates,Import,95,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/rwa,World Integrated Trade Solution,,-1385,RWA,ARE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,8096,5
Saint Kitts and Nevis,United States,Export,25,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/kna/show/all/2014/,The Observatory of Economic Complexity,,-164,KNA,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Saint Kitts and Nevis,Poland,Export,21,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/kna/show/all/2014/,The Observatory of Economic Complexity,,-164,KNA,POL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Saint Kitts and Nevis,Bolivia,Export,5,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/kna/show/all/2014/,The Observatory of Economic Complexity,,-164,KNA,BOL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Saint Kitts and Nevis,Germany,Export,4,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/kna/show/all/2014/,The Observatory of Economic Complexity,,-164,KNA,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Saint Kitts and Nevis,Turkey,Export,4,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/kna/show/all/2014/,The Observatory of Economic Complexity,,-164,KNA,TUR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Saint Kitts and Nevis,United Kingdom,Import,139,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/kna/show/all/2014/,The Observatory of Economic Complexity,,-164,KNA,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Saint Kitts and Nevis,Germany,Import,73,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/kna/show/all/2014/,The Observatory of Economic Complexity,,-164,KNA,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Saint Kitts and Nevis,China,Import,27,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/kna/show/all/2014/,The Observatory of Economic Complexity,,-164,KNA,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Saint Kitts and Nevis,United Kingdom,Import,10,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/kna/show/all/2014/,The Observatory of Economic Complexity,,-164,KNA,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Saint Kitts and Nevis,Canada,Import,10,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/kna/show/all/2014/,The Observatory of Economic Complexity,,-164,KNA,CAN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Saint Lucia,United States,Export,65,USD (million),2014,http://wits.worldbank.org/Countrysnapshot/en/lca,World Integrated Trade Solution,,-96,LCA,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Saint Lucia,Trinidad and Tobago,Export,21,USD (million),2014,http://wits.worldbank.org/Countrysnapshot/en/lca,World Integrated Trade Solution,,-96,LCA,TTO,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Saint Lucia,United Kingdom,Export,17,USD (million),2014,http://wits.worldbank.org/Countrysnapshot/en/lca,World Integrated Trade Solution,,-96,LCA,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Saint Lucia,Barbados,Export,5,USD (million),2014,http://wits.worldbank.org/Countrysnapshot/en/lca,World Integrated Trade Solution,,-96,LCA,BRB,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Saint Lucia,Dominica,Export,4,USD (million),2014,http://wits.worldbank.org/Countrysnapshot/en/lca,World Integrated Trade Solution,,-96,LCA,DMA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Saint Lucia,United States,Import,292,USD (million),2014,http://wits.worldbank.org/Countrysnapshot/en/lca,World Integrated Trade Solution,,-96,LCA,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Saint Lucia,Trinidad and Tobago,Import,134,USD (million),2014,http://wits.worldbank.org/Countrysnapshot/en/lca,World Integrated Trade Solution,,-96,LCA,TTO,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Saint Lucia,United Kingdom,Import,29,USD (million),2014,http://wits.worldbank.org/Countrysnapshot/en/lca,World Integrated Trade Solution,,-96,LCA,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Saint Lucia,Barbados,Import,19,USD (million),2014,http://wits.worldbank.org/Countrysnapshot/en/lca,World Integrated Trade Solution,,-96,LCA,BRB,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Saint Lucia,Jamaica,Import,13,USD (million),2014,http://wits.worldbank.org/Countrysnapshot/en/lca,World Integrated Trade Solution,,-96,LCA,JAM,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Saint Vincent and the Grenadines,Barbados,Export,8,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/vct,World Integrated Trade Solution,,-176,VCT,BRB,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Saint Vincent and the Grenadines,Saint Lucia,Export,8,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/vct,World Integrated Trade Solution,,-176,VCT,LCA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Saint Vincent and the Grenadines,Antigua and Barbuda,Export,7,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/vct,World Integrated Trade Solution,,-176,VCT,ATG,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Saint Vincent and the Grenadines,Trinidad and Tobago,Export,6,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/vct,World Integrated Trade Solution,,-176,VCT,TTO,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Saint Vincent and the Grenadines,Dominica,Export,4,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/vct,World Integrated Trade Solution,,-176,VCT,DMA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Saint Vincent and the Grenadines,United States,Import,127,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/vct,World Integrated Trade Solution,,-176,VCT,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Saint Vincent and the Grenadines,Trinidad and Tobago,Import,59,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/vct,World Integrated Trade Solution,,-176,VCT,TTO,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Saint Vincent and the Grenadines,United Kingdom,Import,24,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/vct,World Integrated Trade Solution,,-176,VCT,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Saint Vincent and the Grenadines,China,Import,18,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/vct,World Integrated Trade Solution,,-176,VCT,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Saint Vincent and the Grenadines,Barbados,Import,9,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/vct,World Integrated Trade Solution,,-176,VCT,BRB,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Samoa,Australia,Export,25,USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-29,WSM,AUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,761,1
Samoa,New Zealand,Export,9,USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-29,WSM,NZL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,761,2
Samoa,United States,Export,3,USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-29,WSM,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,761,3
Samoa,Japan,Export,2,USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-29,WSM,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,761,4
Samoa,Fiji,Export,2,USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-29,WSM,FJI,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,761,5
Samoa,New Zealand,Import,96,USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-29,WSM,NZL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,761,1
Samoa,Singapore,Import,58,USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-29,WSM,SGP,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,761,2
Samoa,China,Import,55,USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-29,WSM,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,761,3
Samoa,United States,Import,37,USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-29,WSM,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,761,4
Samoa,Australia,Import,36,USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-29,WSM,AUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,761,5
San Marino,Romania,Export,20,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/smr/show/all/2014/,The Observatory of Economic Complexity,,#N/A,SMR,ROU,,,#N/A,1
San Marino,Austria,Export,16,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/smr/show/all/2014/,The Observatory of Economic Complexity,,#N/A,SMR,AUT,,,#N/A,2
San Marino,Germany,Export,11,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/smr/show/all/2014/,The Observatory of Economic Complexity,,#N/A,SMR,DEU,,,#N/A,3
San Marino,Brazil,Export,11,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/smr/show/all/2014/,The Observatory of Economic Complexity,,#N/A,SMR,BRA,,,#N/A,4
San Marino,France,Export,9,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/smr/show/all/2014/,The Observatory of Economic Complexity,,#N/A,SMR,FRA,,,#N/A,5
San Marino,Germany,Import,45,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/smr/show/all/2014/,The Observatory of Economic Complexity,,#N/A,SMR,DEU,,,#N/A,1
San Marino,Netherlands,Import,42,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/smr/show/all/2014/,The Observatory of Economic Complexity,,#N/A,SMR,NLD,,,#N/A,2
San Marino,Romania,Import,41,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/smr/show/all/2014/,The Observatory of Economic Complexity,,#N/A,SMR,ROU,,,#N/A,3
San Marino,Poland,Import,31,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/smr/show/all/2014/,The Observatory of Economic Complexity,,#N/A,SMR,POL,,,#N/A,4
San Marino,France,Import,28,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/smr/show/all/2014/,The Observatory of Economic Complexity,,#N/A,SMR,FRA,,,#N/A,5
Sao Tome and Principe,Netherlands,Export,3,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/stp,World Integrated Trade Solution,,-44,STP,NLD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Sao Tome and Principe,Belgium,Export,2,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/stp,World Integrated Trade Solution,,-44,STP,BEL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Sao Tome and Principe,Spain,Export,1,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/stp,World Integrated Trade Solution,,-44,STP,ESP,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Sao Tome and Principe,France,Export,0,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/stp,World Integrated Trade Solution,,-44,STP,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Sao Tome and Principe,Portugal,Export,0,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/stp,World Integrated Trade Solution,,-44,STP,PRT,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Sao Tome and Principe,Portugal,Import,83,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/stp,World Integrated Trade Solution,,-44,STP,PRT,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Sao Tome and Principe,Angola,Import,30,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/stp,World Integrated Trade Solution,,-44,STP,AGO,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Sao Tome and Principe,China,Import,5,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/stp,World Integrated Trade Solution,,-44,STP,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Sao Tome and Principe,Japan,Import,3,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/stp,World Integrated Trade Solution,,-44,STP,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Sao Tome and Principe,Spain,Import,3,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/stp,World Integrated Trade Solution,,-44,STP,ESP,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Saudi Arabia,United Arab Emirates,Export,"6,742",USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-42280,SAU,ARE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,646002,1
Saudi Arabia,China,Export,"5,607",USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-42280,SAU,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,646002,2
Saudi Arabia,India,Export,"3,001",USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-42280,SAU,IND,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,646002,3
Saudi Arabia,Singapore,Export,"2,354",USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-42280,SAU,SGP,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,646002,4
Saudi Arabia,Egypt,Export,"1,966",USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-42280,SAU,EGY,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,646002,5
Saudi Arabia,China,Import,"23,968",USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-42280,SAU,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,646002,1
Saudi Arabia,United States,Import,"21,980",USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-42280,SAU,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,646002,2
Saudi Arabia,Germany,Import,"11,759",USD (million),2015,https://globaledge.msu.edu/countries/saudi-arabia/tradestats,globalEDGE,,-42280,SAU,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,646002,3
